#th(º)				ph(º)			Eth(V/m)		Eth(º)		Eph(V/m)		Eph(º)
#==========================================================================================================
  1.6000000e+002	  5.0000000e+000	  1.5352500e-001	  1.5371000e+002	  2.2195700e-002	  1.7947000e+002	
  1.6500000e+002	  5.0000000e+000	  1.3212400e-001	  1.4017000e+002	  1.3358500e-002	 -1.7040000e+002	
  1.7000000e+002	  5.0000000e+000	  6.9673900e-002	  7.7590000e+001	  1.2035400e-003	  1.9160000e+001	
  1.7500000e+002	  5.0000000e+000	  1.4731200e-001	  2.1020000e+001	  1.3018100e-002	  1.5360000e+001	
  1.8000000e+002	  5.0000000e+000	  1.9397500e-001	  1.4240000e+001	  1.7466300e-002	  1.5220000e+001	
  0.0000000e+000	  1.0000000e+001	  3.2128700e+000	  1.2063000e+002	  5.6614700e-001	 -5.9270000e+001	
  5.0000000e+000	  1.0000000e+001	  2.9712900e+000	  1.2148000e+002	  5.1958600e-001	 -5.8450000e+001	
  1.0000000e+001	  1.0000000e+001	  2.3275000e+000	  1.2446000e+002	  3.9647800e-001	 -5.5560000e+001	
  1.5000000e+001	  1.0000000e+001	  1.4898200e+000	  1.3155000e+002	  2.3955000e-001	 -4.8200000e+001	
  2.0000000e+001	  1.0000000e+001	  7.2239500e-001	  1.5115000e+002	  1.0251300e-001	 -2.4010000e+001	
  2.5000000e+001	  1.0000000e+001	  3.7476400e-001	 -1.4645000e+002	  6.4558800e-002	  5.3400000e+001	
  3.0000000e+001	  1.0000000e+001	  4.8724800e-001	 -9.8120000e+001	  9.2218900e-002	  8.8700000e+001	
  3.5000000e+001	  1.0000000e+001	  5.0638800e-001	 -8.0610000e+001	  9.1969100e-002	  9.9310000e+001	
  4.0000000e+001	  1.0000000e+001	  3.8085800e-001	 -7.0100000e+001	  6.8487000e-002	  1.0576000e+002	
  4.5000000e+001	  1.0000000e+001	  2.1346100e-001	 -5.1270000e+001	  3.8485800e-002	  1.1079000e+002	
  5.0000000e+001	  1.0000000e+001	  9.1748700e-002	  1.5090000e+001	  1.3872100e-002	  1.3229000e+002	
  5.5000000e+001	  1.0000000e+001	  1.6950200e-001	  7.2740000e+001	  5.6176500e-003	 -1.1710000e+002	
  6.0000000e+001	  1.0000000e+001	  2.3687900e-001	  8.8740000e+001	  1.2904400e-002	 -9.3530000e+001	
  6.5000000e+001	  1.0000000e+001	  2.7068700e-001	  9.5730000e+001	  1.3805700e-002	 -8.5320000e+001	
  7.0000000e+001	  1.0000000e+001	  2.7281600e-001	  9.9120000e+001	  1.2201500e-002	 -8.7850000e+001	
  7.5000000e+001	  1.0000000e+001	  2.5504200e-001	  1.0151000e+002	  8.4766700e-003	 -9.4710000e+001	
  8.0000000e+001	  1.0000000e+001	  2.3068100e-001	  1.0203000e+002	  5.6223300e-003	 -1.0920000e+002	
  8.5000000e+001	  1.0000000e+001	  2.0585100e-001	  1.0197000e+002	  4.3395400e-003	 -1.4730000e+002	
  9.0000000e+001	  1.0000000e+001	  1.8225600e-001	  9.9970000e+001	  4.5115700e-003	  1.7891000e+002	
  9.5000000e+001	  1.0000000e+001	  1.6581600e-001	  9.6150000e+001	  5.8890200e-003	  1.6098000e+002	
  1.0000000e+002	  1.0000000e+001	  1.5169100e-001	  8.9270000e+001	  6.7168700e-003	  1.4991000e+002	
  1.0500000e+002	  1.0000000e+001	  1.4053800e-001	  8.0090000e+001	  7.2142800e-003	  1.4069000e+002	
  1.1000000e+002	  1.0000000e+001	  1.3267600e-001	  6.8640000e+001	  6.6211000e-003	  1.3476000e+002	
  1.1500000e+002	  1.0000000e+001	  1.2844400e-001	  5.2550000e+001	  4.7179900e-003	  9.2420000e+001	
  1.2000000e+002	  1.0000000e+001	  1.2323100e-001	  3.4730000e+001	  4.6494300e-003	  6.3820000e+001	
  1.2500000e+002	  1.0000000e+001	  1.1980800e-001	  1.3650000e+001	  5.8083500e-003	 -5.5600000e+000	
  1.3000000e+002	  1.0000000e+001	  1.1801100e-001	 -1.0810000e+001	  1.3270000e-002	 -5.1020000e+001	
  1.3500000e+002	  1.0000000e+001	  1.1402200e-001	 -3.7250000e+001	  2.0933500e-002	 -4.4740000e+001	
  1.4000000e+002	  1.0000000e+001	  1.1833800e-001	 -6.5010000e+001	  2.0907000e-002	 -5.9630000e+001	
  1.4500000e+002	  1.0000000e+001	  1.2016400e-001	 -9.9810000e+001	  2.0823400e-002	 -5.4750000e+001	
  1.5000000e+002	  1.0000000e+001	  1.1633500e-001	 -1.2645000e+002	  6.2501200e-003	  1.7293000e+002	
  1.5500000e+002	  1.0000000e+001	  1.0412300e-001	 -1.7307000e+002	  3.2778600e-002	  1.6868000e+002	
  1.6000000e+002	  1.0000000e+001	  1.4660400e-001	  1.5299000e+002	  4.1935700e-002	  1.7953000e+002	
  1.6500000e+002	  1.0000000e+001	  1.2632500e-001	  1.3873000e+002	  2.5387800e-002	 -1.7194000e+002	
  1.7000000e+002	  1.0000000e+001	  6.9784600e-002	  7.5180000e+001	  2.4996800e-003	  2.5880000e+001	
  1.7500000e+002	  1.0000000e+001	  1.4642100e-001	  2.0950000e+001	  2.5524500e-002	  1.5070000e+001	
  1.8000000e+002	  1.0000000e+001	  1.9171500e-001	  1.4240000e+001	  3.4304700e-002	  1.4740000e+001	
  0.0000000e+000	  1.5000000e+001	  3.1513000e+000	  1.2063000e+002	  8.4401200e-001	 -5.9300000e+001	
  5.0000000e+000	  1.5000000e+001	  2.9145900e+000	  1.2148000e+002	  7.7463000e-001	 -5.8490000e+001	
  1.0000000e+001	  1.5000000e+001	  2.2859500e+000	  1.2445000e+002	  5.9191900e-001	 -5.5620000e+001	
  1.5000000e+001	  1.5000000e+001	  1.4724600e+000	  1.3128000e+002	  3.6031000e-001	 -4.8600000e+001	
  2.0000000e+001	  1.5000000e+001	  7.2683600e-001	  1.4909000e+002	  1.5726100e-001	 -2.7080000e+001	
  2.5000000e+001	  1.5000000e+001	  3.4516500e-001	 -1.5414000e+002	  8.5101700e-002	  4.7090000e+001	
  3.0000000e+001	  1.5000000e+001	  4.1400700e-001	 -1.0036000e+002	  1.1954400e-001	  8.8450000e+001	
  3.5000000e+001	  1.5000000e+001	  4.3273700e-001	 -8.0730000e+001	  1.2003900e-001	  1.0078000e+002	
  4.0000000e+001	  1.5000000e+001	  3.2908700e-001	 -7.0190000e+001	  9.0529200e-002	  1.0816000e+002	
  4.5000000e+001	  1.5000000e+001	  1.9076400e-001	 -5.3930000e+001	  5.1923500e-002	  1.1401000e+002	
  5.0000000e+001	  1.5000000e+001	  6.8109900e-002	 -3.3200000e+000	  2.0991900e-002	  1.3099000e+002	
  5.5000000e+001	  1.5000000e+001	  1.0601300e-001	  7.2530000e+001	  4.2936500e-003	 -1.4150000e+002	
  6.0000000e+001	  1.5000000e+001	  1.5444700e-001	  9.3100000e+001	  1.2403200e-002	 -8.5600000e+001	
  6.5000000e+001	  1.5000000e+001	  1.8019300e-001	  1.0129000e+002	  1.4408600e-002	 -7.1600000e+001	
  7.0000000e+001	  1.5000000e+001	  1.8232100e-001	  1.0505000e+002	  1.3245600e-002	 -6.8120000e+001	
  7.5000000e+001	  1.5000000e+001	  1.7028200e-001	  1.0773000e+002	  9.7015400e-003	 -6.2720000e+001	
  8.0000000e+001	  1.5000000e+001	  1.5395300e-001	  1.0800000e+002	  6.5321700e-003	 -5.6430000e+001	
  8.5000000e+001	  1.5000000e+001	  1.3800200e-001	  1.0769000e+002	  3.1404300e-003	 -5.4920000e+001	
  9.0000000e+001	  1.5000000e+001	  1.2249700e-001	  1.0523000e+002	  1.4706200e-003	 -9.9100000e+000	
  9.5000000e+001	  1.5000000e+001	  1.1272000e-001	  1.0077000e+002	  1.7602300e-003	  6.7140000e+001	
